201600000613,47  RTE DU TRAIT,4951079,81357,76,3
201600000615,avenue du Latham 47,4952458,73349,76,3
201600000622,RTE DU HAVRE,4946878,85717,76,3
201600000623,R DE LA FORGE,4946174,89127,76,3
201600000632,R DE CAUX,4965459,59595,76,3
201600000637,Rue du hameau d enfer,4953538,38191,76,3
201600000639,place anciens combattant,4952868,35878,76,3
201600000641,RTE DE LA VALLEE,4950291,29689,76,3
201600000642,RTE INDUSTRIELLE,4947906,26192,76,3
201600000644,D910,4952822,42099,76,3
201600000645,D982,4949701,26809,76,3
201600000647,RTE DE MENONVAL,4978017,146597,76,3
201600000648,R DE DRINCOURT,4973169,143735,76,3
201600000649,D24,4967773,140020,76,3
201600000650,5  PL NOTRE DAME,4973170,144148,76,3
201600000653,55 R NATIONALE,4984874,156743,76,3
201600000656,RD 1314,4967970,150475,76,3
201600000657,route de rouvray,4959846,151421,76,3
201600000660,54  COTE SAINT AUBIN,4948526,170272,76,3
201600000664,31  R DES VICTOIRES,4961801,75264,76,3
201600000665,RD 6015,4961517,68899,76,3
201600000666,BD COMMANDANT SERGE BICH,4960517,76204,76,3
201600000667,46  RTE DE SAINTE AUSTRE,4958850,96663,76,3
201600000671,R DES ACACIAC,4956403,95337,76,3
201600000678,R AUGUSTE BADIN,4953751,94127,76,3
201600000687,RD 67,4908885,128885,27,3
201600000689,RD 830,4895261,95125,27,3
201600000691,41 B rue du Moussel,4899446,107753,27,3
201600000692,rue des fontenelles,4897287,95262,27,3
201600000695,Rue du General De Gaulle,4900917,109400,27,3
201600000702,AllÈe des promenades,4889922,139307,27,3
201600000704,route de saint andre,4899177,118533,27,3
201600000707,RD163/RD551,4889060,140325,27,3
201600000708,04 rue d Ezy,4889721,140638,27,3
201600000722,rue des hannebaux,4903043,136719,27,3
201600000723,9 rue des Moulins,4896527,133495,27,3
201600000724,RUE ALFRED DE VIGNY,4895992,141752,27,3
201600000725,rue des Coteaux de Pacy,4901996,139238,27,3
201600000729,route de conde,4881513,94283,27,3
201600000739,avenue de la republique,4924333,140482,27,3
201600000741,50 avenue de la RÈpubliq,4924481,140917,27,3
201600000742,avenue de la republique,4924367,140393,27,3
201600000743,RUE GENERAL DE GAULE,4924713,142398,27,3
201600000744,RD316,4924839,142701,27,3
201600000751,430 avenue de la gare,4932757,124945,27,3
201600000757,26 ROUTE DE PARIS,4938659,130665,27,3
201600000759,10 route de Paris,4938709,130507,27,3
201600000762,route des callouettes,4943778,149794,27,3
201600000765,DÈpartementale 1,4939870,137033,27,3
201600000767,81 grande rue,4933322,127639,27,3
201600000768,rue du mesnil,4943416,136312,27,3
201600000771,D 316,4931374,150850,27,3
201600000772,rue St Aubin,4932654,159203,27,3
201600000773,Rue de Dieppe,4928446,178259,27,3
201600000776,cote de l eglise,4909995,62374,27,3
201600000779,2 rue du pont de l eure,4913130,84609,27,3
201600000781,RD 164,0,0,27,3
201600000785,rue du Clos Maurer,4920956,111226,27,3
201600000788,Route de Louviers - D61,4914929,115391,27,3
201600000796,Rue Yves Montand,4908885,128885,27,3
201600000809,avenue DELATTRE Tassigny,4930388,115943,27,3
201600000812,boulevard de la Seine,4931073,120074,27,3
201600000816,D840/D81,4921870,94345,27,3
201600000817,rue des maronniers,4921363,89244,27,3
201600000820,CD840,4923714,95530,27,3
201600000823,route de Louviers,4914833,96762,27,3
201600000825,602 route de l estuaire,4940475,42059,27,3
201600000827,Rue du Maquis SURCOUF,4934763,52289,27,3
201600000829,avenue de l Europe,4935035,53026,27,3
201600000831,route vallÈe de la masse,4935917,47784,27,3
